username,review,rating,date,Angry,Haha,Like,Love,Sad,Wow,gender,location
hcanarias,wache rebi kerem jem3a we darha 3eed al moslimin we netouma reditouh nehar ke7el       wa haya ke7al 3ela boukom lkelbe       bghet likom fayeeeeet ya terikt lyahoud,1,2017-11-25 12:44:00,0,0,3,0,0,0,Male,"New Fes, Fès, Morocco"
hemza.ettaifi,Fuck you and shame on you piece of shit ,1,2017-11-24 02:03:00,0,0,0,0,0,0,Male,"California City, California"
henriolivier.adhepeau,Bonjour beaucoup de copie vendus par eu par la peine d expliquer ,1,2017-11-11 14:52:00,0,0,0,0,0,0,Male,"Abidjan, Cote d'Ivoire"
heyani93,Mauvais Mauvais Mauvais Mauvais ,1,2017-11-29 19:24:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
HH20220,NASABA     ,1,2017-11-26 21:43:00,0,0,0,0,0,0,Male,"Asfi, Safi, Morocco"
hiba.eechh,خطة للانتقام و استرجاع حق المغاربة كيما ربحو من ورانا هاد الليلة نخليوهوم يخسرو كل مغربي تضحك عليه يديرها  1  سينيالي الصفحة 2  حذف التطبيق من الهاتف ديالك 3  دخل غي من السيت و كوموندي غي الحاجات الكبار بحال  تلاجة فران ماكينة الصابون ولا تلفازة      و خليهم حتا يتعدبو يجيبوهها ليك للدار و قولهوم مبغيتهاش منقول ,1,2017-11-24 23:59:00,0,0,0,0,0,0,Female,"Seoul, Korea"
hicham.aboumalek.1,Je viens de desinstaller cette application d arnaque achmen black friday vous voulez faire comme en EU ou USA hadakchi bezzzaf 3likom et encore de la pub mensongère,1,2017-11-24 10:05:00,0,0,2,0,0,0,Male,Marrakech
hicham.belkheiri,Vous etes doué pour l arnaque    ,5,2017-11-24 08:40:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
hichame.elkadiri.98,الشفرة و الكذوب     داو ليا 1480 درهم و صيفطو ليا تيليفون فيه خط في الافيشور     قالو ليا دابا نجيبو ليك تيليفون اخر و ناخدو لي فيه ديفو     دابا را عشرين يوم     ولكن قودوها دابا مابقيت باغي لا فلوس لا تلفون تسناو غي الضربة ديالي     خدمة نقية     ,1,2017-11-27 23:36:00,0,0,2,0,0,0,Male,"Casablanca, Morocco"
hicham.elhadi,Je donne un grand zero a votre plateforme ,1,2017-11-24 13:14:00,0,0,1,0,0,0,Male,N/A
hicham.ezzeghyry.9,la 3la9a  leave us  leave morocco  service 3yaan ,1,2017-11-25 19:59:00,0,0,0,0,0,0,Male,N/A
hicham.ichak.1,Sir alah yn3al ta bon mokom yawld 9hab yak daba ya trikt lghis ,1,2017-11-25 11:47:00,0,0,0,1,0,0,Male,Salé
hicham.mabrouk.562,Wadkhaaaaalto fliysate f had lila chaque clique fiha chi baraka baghyine tbar3o 3la dharna    walah in3al limay7chem y a rba3te chfara   ,1,2017-11-24 00:36:00,0,0,0,0,0,0,Male,N/A
hicham.moumeni,Y a pas la note zéro pour vous noter arnaqueur ,1,2017-11-24 21:08:00,0,0,5,0,0,0,N/A,"Rabat, Morocco"
hichamov007,Arnaque tout simplement     Veuillez désinstalle l app et signaler la page ,1,2017-11-25 03:38:00,0,0,1,0,0,0,Male,"Agadir, Morocco"
hichamsoutou,tres cherrrrrr trop de pub  les articles tres cherrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,1,2017-11-17 08:35:00,0,0,0,0,0,0,Male,N/A
hicham.tumbucto,Pourriture d arnaque  service de merde et équipe d analphabètes ,1,2017-11-24 19:41:00,0,0,1,0,0,0,Male,"Mohammedia, Morocco"
hidahc,خدمات سيءة وعروض مبهمنة الغرض منا الترويج لسلع غير موجودة في الموقع غير طالقينها علينة ,1,2017-11-30 22:42:00,0,0,0,0,0,0,N/A,Salé
hinda.deko,J ai reçu ma commande aujourd hui comme c était prévu et j en suis satisfaite  Je vous félicite de votre service impeccable et rapide  Merci Jumia  ,5,2017-11-15 19:03:00,0,0,0,0,0,0,Female,Temara
hinda.lmahdi.7,Black friday  vraiment c est black arnaqueur   en 1 sec tous les produits sont en solde out  celui que jai pu shopper me l ont pris de mon panier et l ont grisé pour que ca soit en rupture de stock     Si vous n êtes pas capable d assumer une offre  ne la proposez pas tout simplement ,1,2017-11-24 21:41:00,0,0,7,0,0,0,Female,"Kenitra, Morocco"
hind.elidrissi.3152,S il y a moins 10 j aurais préférée  car votre service est juste nul  et votre fameux black Friday n existe mm pas  et comment il va existé et l application est hors service une fois vous avez un article dans votre panier  et le mm article est épuisé une fois s est rétabli    bravo jumia   mais surtout arrêtez de prendre les gens pour des cons   ,1,2017-11-24 01:07:00,0,0,7,0,0,0,Female,"Rabat, Morocco"
hind.elkasri.5,Au Diable     Grand Menteur     ,1,2017-11-24 21:17:00,1,0,0,0,0,0,Female,"Casablanca, Morocco"
hind.nonosa.10,انا وحدة من الزبناء الوفياء انتظرت هذا العرض بفارغ الصبر سجلت واحد المنتوج احيدوه لي علاش  ,1,2017-11-24 00:56:00,0,0,2,0,0,0,Female,Settat
hind.saidy,  c est top ravis de faire affaire avec Jumia j ai reçu mes livraisons a temps  ,5,2017-11-13 20:52:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
HiSoOKaa,Que des Arnaqueurs        je vous l déconseille c du n importe koi ,1,2017-11-24 12:35:00,0,0,2,0,0,0,Female,Oujda
hlazraq,La plis grosse arnaque    Comme d habitude ,1,2017-11-24 00:31:00,0,0,1,0,0,0,N/A,"Casablanca, Morocco"
Hmidouchsimo,Fuck them they are just a shit ,1,2017-11-29 22:36:00,0,0,0,0,0,0,Male,"Agadir, Morocco"
hossameddine1949,Services Nuls    wa chukran    ,1,2017-11-30 16:47:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
houda.commerce.9,Publicité de mensonges        ,1,2017-11-24 15:21:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
houda.jharni,Même 1 étoile est trop pour vous   Vous êtes des menteurs  c est honteux    Vous devez respecter la notion de Black Friday  Çà devient de l arnaque   ,1,2017-11-25 10:19:00,0,0,2,0,0,0,Female,N/A
houriiael9,Service nul   Que des arnaaqueeurs ,1,2017-11-24 22:00:00,0,0,0,0,0,0,Female,N/A
houssam.maldi,Great leaders i like to command from your company ,5,2017-11-19 11:49:00,0,0,0,0,0,0,Male,"New York, New York"
houyael.ar,Il sont null   pas de respect des clients  black friday arnaque a la marroqaine ,1,2017-11-30 10:31:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
h.sagher,Kan Karhkom Tfoooooo Ghi Kadabin Wlh Lah I3tikom Iflasse ,1,2017-11-24 13:56:00,0,0,0,0,0,0,Male,N/A
hussam.lahlale,Un service après vente nul   Pour faire un simple échange n existe pas des monteurs  pour moi ni la qualite rien des touts plus de 4 fois la meme choses nessaba,1,2017-11-18 11:08:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
IAL48,Bande d arnaqeurs un site qui ne serre a rien ,1,2017-11-24 08:15:00,0,0,1,0,0,0,Female,Meknes
ibrahim.benjamin.7,Les prix initiaux sont trop exagérés  le but est d afficher un prix de promotion très bas et attirant pour piéger les clients  Le black friday est une grande mensonge chez jumia Maroc ,1,2017-11-24 01:13:00,0,0,2,0,0,0,Male,"Mazagan, El Jadida, Morocco"
ibtissam.bsimissa,نصابة كضحكو على ناس نتمنا كلشي يسيناليهم ,1,2017-11-24 02:21:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
ibtissam.houmida,C nulllllllll gros mensonge vous êtes tres loin des sites qui se respectent   Dommage pour vous,1,2017-11-24 17:00:00,0,0,1,0,0,0,Female,N/A
ibtissam.remchani,Deslike a nass bach yt3almo ykadbo 3lina had l9rouda galek black friday      black lkhra tfouuu,1,2017-11-24 00:34:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
iceberg.sam.10,Des escrocs wled l7ram kedaba de classe ,1,2017-11-25 23:45:00,0,0,0,0,0,0,Male,N/A
idriss.bahous,Le service est nul et les produits ne sont pas tt a fait conformes a la commande    ,1,2017-11-24 07:17:00,0,0,2,0,0,0,Male,N/A
idrissi.alae.5,Vous êtes de la merde depuis les dirigeants jusqu au employés de la merde sur terre c vous,1,2017-11-24 00:33:00,0,0,2,0,0,0,Male,"Rabat, Morocco"
iebessam,وماذا أقول بعد كل ماقيل  الله ياخد فيكم الحق  أصلا مكنتيقش فالمواقع المغربية وزدتو أكدتو بلي المستوى عندكم طايح   بغين نعرف غي شكون هاد 12 000 000 لي دايرا ليكم لايك هه ولاغي شاريينهم  ,1,2017-11-24 15:59:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
Ighalen.Tafraout,mauvaise service  mauvaise qualité  ,1,2017-11-25 10:07:00,0,0,0,0,0,0,Male,"Agadir, Morocco"
igoulzan,Des voleurs        ,1,2017-11-26 12:52:00,0,0,0,0,0,0,Male,N/A
ihbous.wafaa,الحمد لله للي ما شفت اشهار ما سهرت ما تسنيت ما شريت  خليو البلاك فرايداي لماليه لي كايعرفو ليه شقربكم ليه  ,1,2017-11-25 15:57:00,0,0,5,0,0,0,N/A,"Had Oulad Frej, El Jadida, Morocco"
ihssane.mrabit,Lkdoub             ,1,2017-11-26 15:50:00,0,0,0,0,0,0,Female,"Rabat, Morocco"
ikrambakhta,كذابيييييين ماكين لا بلاك فرايدي لا والو       ,1,2017-11-24 00:25:00,0,0,1,0,0,0,Female,"Safi, Morocco"
ikramitta.belasmi,Des arnaque des menteur vous avez pas honte ,1,2017-11-24 18:22:00,0,0,0,0,0,0,Female,Salé
Ilhame.Ia.Mb,tres cher trop de pub  les articles tres cher   ,5,2017-11-15 15:09:00,0,0,0,0,0,0,Female,N/A
iliass.rifky,Societe de meeeerde           ,1,2017-11-25 00:08:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
ilyas.naciri.75,Nice Black Friday Guys    Kdob Fe Kdob ,1,2017-11-27 00:12:00,0,0,0,0,0,0,Male,"Roche Noire, Casablanca, Morocco"
ILYASNAZ861359,fuck school nazddonszainniszoainzn ,1,2017-11-02 14:32:00,0,0,0,0,0,0,Male,Benslimane
Ilyassroshan,Fuck you Jumia   and fuck your black friday ,1,2017-11-24 23:24:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
ilyass.taha.37,الله اعطيكم شي إفلاس   يالنصابة  ,1,2017-11-25 04:36:00,0,0,0,0,0,0,Male,N/A
ilyass.zenibla,No comment              ,1,2017-11-24 16:37:00,0,0,0,0,0,0,Male,Berrechid
ilyes.BOUA,j ai calculé exactement le temps de mise en vente des produits 0 Like black friday0 Like j ai réussi a avoir l écran 40 pouces et la batterie externe dans le panier puis 10s après   même pas le temps de passer la commande   le serveur est passé en maintenance et mon panier vide   merci jumia de votre honnêteté,1,2017-11-24 00:34:00,0,0,16,0,0,0,Male,Temara
ilyoos.bellali,Tout simplement C un site d arnaque   ,1,2017-11-25 16:00:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
imad.abouelhaoul,Jumia une vrai définition d arnaque pour clients revendeurs  malheuresement que vous etes dans une paye ou le droit du consommateur n existe presque pas ,1,2017-11-24 14:48:00,0,0,0,0,0,0,Male,El Jadida
imad.errachidi.79,Toutes mes commandes je les ai reçus dans les délais sans anomalie merci jumia  vivement la prochaine commande,5,2017-11-06 19:12:00,0,0,0,0,0,0,Male,N/A
imad.mfd,Vos services sont vraiment très null ,1,2017-12-02 20:29:00,0,0,0,0,0,0,Male,"Agadir, Morocco"
iman.cherradi.79,                                   Magnifique,5,2017-11-01 15:06:00,0,0,0,0,0,0,Female,"Rabat, Morocco"
imane.abmd,Le Marketing ne signifie pas prendre ses clients pour des cons      Vous perdez toujours une grande partie de vos abonnés à la meme période de l année et refaites toujours les memes conneries   c est sur que je n utiliserai plus jamais vos services  ,1,2017-11-24 09:46:00,0,0,8,0,0,0,Female,"Casablanca, Morocco"
imane.balhoud,vous êtes des arnaqueurs waaaaa vous etes des arnaqueurs kdabin pfffff          ,1,2017-11-24 13:30:00,0,0,1,0,0,0,Female,"Casablanca, Morocco"
imane.bey.94,What black friday u r talking about   Piece of shit Fucking liars     ,1,2017-11-24 02:14:00,0,0,0,0,0,0,Female,Marrakech
imane.malih.9,Des menteurs arnaqueurs  ils se moquent de nous ,1,2017-11-24 01:02:00,0,0,1,0,0,0,Female,N/A
imanerhammalii,Que de l arnaque service pourrie Jumia de merde ,1,2017-11-24 22:18:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
iman.salam.98,Nothing just lias i see 100 but they said sold out this is why everything i bought this week delet i will buy nothing me and and my familly,1,2017-11-24 01:02:00,0,0,0,0,0,0,Female,N/A
immemorial.zenet,ke des mensonges je le desabonne ,1,2017-11-25 12:43:00,0,0,1,0,0,0,Female,N/A
infonajah,شركة فاشلة و كذابة تكذبون على الناس كلشي عاق بيكم ,1,2017-11-25 21:52:00,0,0,0,0,0,0,Male,"El Borouj, Settat, Morocco"
info.prf.joker,black Friday Plz  D hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ,1,2017-11-25 00:46:00,0,0,0,0,0,0,Male,N/A
inostra,Nul nul nul كون كان النصب موقع ,1,2017-11-24 03:03:00,0,0,1,0,0,0,Male,N/A
intissar.fahlal,Malheuresement y a pas le  1 car vs etes loin de mrt le 1 ,1,2017-11-24 00:38:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
IridaK,Avec ce Black Friday vous avez perdre touuuut vos clients  Ana menhom  Bye bye   ,1,2017-11-24 00:54:00,0,0,3,0,0,0,Male,N/A
islamkpoper,tfuuu 3la rba3t chlahbya 3jbni fikom gher amine raghib ,1,2017-11-27 21:52:00,0,0,0,0,0,0,Male,Bhalil
is.ma.99999,C est nul que des mensonges   le Black friday  et tout ça vraiment gaspillage de temps,1,2017-11-24 00:07:00,0,0,1,0,0,0,Male,Oujda
ismaailjit,                                ,1,2017-11-24 14:08:00,0,0,0,0,0,0,Male,N/A
ismael.yakov.ben.yusuf,I Love Jumia  son service livraison  son service clientèle ainsi que ses produits     Merci Juju,5,2017-11-16 23:52:00,0,0,0,0,0,0,N/A,"Liège, Belgium"
ismail.gouaima,قالوها الناس لولين طماع مكيقدي عليه غير كذاب ,1,2017-11-24 00:15:00,0,0,1,0,0,0,Male,N/A
Ismail.Kharchafi,I recommend Aliexpress or Amazon  Real e shop leaders  ,1,2017-11-24 19:36:00,0,0,0,0,0,0,Male,"Tangier, Morocco"
ismail.kodak1,This company promotes false advertising  I think it should be sued and closed down here in Morocco ,1,2017-11-24 23:36:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
ismail.zrigui,Waaaaa siro lah yaefo elikom al kdaba hta dert la commande f 5s w la derniere etape 7ydtiw lpanier,1,2017-11-24 00:39:00,0,0,0,0,0,0,N/A,"Rabat, Morocco"
ism.Aits,Nassaba ntouma galek blackfriday wallah hta bzaaaf 3likom kat9aldo chi nass mawsslinch lihom wallah hta bazzz jumia 0 matb9awch dahko 3la 3ibad lah l produit kidoz l panier o mab9ch f stock hachmo chewiya 3la rza9kom,1,2017-11-24 00:30:00,0,0,3,0,0,0,N/A,N/A
issaf.azzat,سلام مباقاش اليوم البيع المباشر في الداربيضاء عين دياب   على أقل كتبها كما كانت الأشهار قبل ,1,2017-11-21 11:55:00,0,0,0,0,0,0,Male,Salé
issam.abouzia,بزاف عليكم e commerce شوهتو بالمغرب ,1,2017-11-24 16:05:00,0,0,0,0,0,0,Male,"Beni-Mellal-Centre, Beni Mellal, Morocco"
issam.mountaser0,                       See More ,1,2017-11-24 22:49:00,0,0,0,0,0,0,Male,"Fez, Morocco"
issam.rhouzlani,Bzzaaaaf 3likom black friday     ,1,2017-11-24 01:32:00,0,0,0,0,0,0,Male,N/A
issamu.kun,Never miss with moroccans  Never miss with moroccans  ,1,2017-11-25 13:57:00,0,0,1,0,0,0,Male,"Dcheïra, Agadir, Morocco"
itchigo.korosaki.94,Toooooooooooooooooop 1 Au Maroc ,5,2017-11-23 19:16:00,0,0,0,0,0,0,Male,Marrakech
jaad.rachad,0 1000000000000000000000000000 ,1,2017-11-24 21:01:00,0,0,0,0,0,0,N/A,"Dubai, United Arab Emirates"
JaafarElGani,Publicité mensongère   Ne croyez pas aux ventes Flash que Jumia propose   ,1,2017-11-05 18:47:00,0,0,0,0,0,0,Male,N/A
Jack.pot85,Scame and untrusfull jumia is just a shity company ,1,2017-11-24 22:57:00,0,0,0,0,0,0,Male,N/A
jad.nori.35,علامة تجارية لا تتصف بالمصداقية   إعلانات إحتيالية ,1,2017-12-02 22:04:00,0,0,0,0,0,0,Male,N/A
jalal.abadi82,كدابة و نصابة ,1,2017-11-24 00:13:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
jalal.abdo.3,ولاد القحاب عاطينها غير النصيب تفو على كمامر ,1,2017-11-24 17:29:00,0,0,0,0,0,0,Male,Settat
jalal.ayoubi.33,Non professionnel hadchi li tadirou ,1,2017-11-24 19:31:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
Jalalbello,Chrit 4 article 3 wsloni wahed mazal en cours   je suis satisfait del prix w service fel point relais  walakin had l méga vente flash mafhemt fiha walo hhhhhhhhh   w sme3t bli une arnaque ,4,2017-11-25 19:25:00,0,0,1,0,0,0,Male,"New Fes, Fès, Morocco"
jamal.bahadou,akbar kdaba   ntoma ghi chaytin 3likom lflous bach diro produit b 100dh   lah i3tina wjehkom nchb3o fih ghi tserfi9,1,2017-11-25 22:42:00,0,0,0,0,0,0,Male,Marrakech
jamal.chahy,des arnaqueurs professionnels fausse qualité  emploi de manœuvres frauduleuses ,1,2017-11-26 13:22:00,0,0,0,0,0,0,Male,Salé
jamal.elyoussoufi.9,C est n importe quoi   bla bla bla black      C fou   rien ne marche avec cette Jumia        ,1,2017-11-24 00:37:00,0,0,0,0,0,0,Male,N/A
james.nivenn,أكبر نصابة و كدابة الله ياخد فيكم الحق كيفما ضحكتو علينا و بعتو لينا الزبالة باﻹشهارات الكذابة و التزوير و كون كان التنقيط 0 كون عطيتها ليكم ,1,2017-11-24 14:18:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
jawad.akhdim,Hhh mahchmush galek black friday ,1,2017-11-24 00:26:00,0,0,0,0,0,0,Male,N/A
jawad.amirale,Les photos sont pas authentique ,1,2017-11-21 23:29:00,0,0,0,0,0,0,Male,"Agadir, Morocco"
jawad.asnaoui.7,Prex est belle oui pour nous   je   et   ,5,2017-11-21 20:07:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
jawad.elhaddad,Après avoir utiliser le service jumia  j ai constaté que c est une mauvaise affaire  J ai achète un téléphone portable depuis le site  Mais il n a rien avoir avec le qualité que j ai demande  Mauvais produit  Ils sont refusé de faire le retour de ce produit ,1,2017-11-24 11:42:00,0,2,0,0,0,0,Male,El Jadida
jawad.rif.946,Jawa000000000000000000000ppppppp ,3,2017-11-13 19:25:00,0,0,0,0,0,0,Male,"Elha, Al Hoceima, Morocco"
Jawad.wald.mo,راكم ولد لقحاب مgطرين الله ينعل طبون مكم فكيووو من لخر   يا نصابة ,1,2017-11-24 19:24:00,0,0,0,0,0,0,N/A,El Jadida
jawhara.ghaliya,c est n importe quoi  Jumia promet mais il ne tient jamais sa promesse ,1,2017-11-24 01:24:00,0,0,2,0,0,0,Female,"Safi, Morocco"
Jefito88,très mauvaise qualité  le genre de site à recommander pour son ennemi ,1,2017-11-29 16:39:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
jihane.bakiuri,Scammer  i don t recommended it  I hated it  Chfarra bel3arbiya ,1,2017-11-28 09:17:00,0,0,0,0,0,0,Female,N/A
jiji.benazzouz,Des arnaqueurs c du pure marketing     ,1,2017-11-24 11:47:00,0,0,0,0,0,0,Female,"Ville De Kenitra, Kenitra, Morocco"
jiji.maroc1,اكبر نصابة شفارة هما جوميا الله يعطيكم مصيبة الشفارة شريت أغراض بقيمة 800 dh البارح قطعوا ليا الفلوس في البلاصة من الحساب من بعد وصلوا لي مسج انه العملية مادازتش ألغيت و غادي نرجعوا لك فلوسك ان شالله خلال 15 يوم الله يلعن جد يكون الكلب النصابة ,1,2017-11-26 03:25:00,0,0,0,0,0,0,Female,"Casa Blanca,"
jiji.waldlala,J aime les services de JUMIA  Les livraisons à temps Les articles comme les prescrits ,4,2017-11-30 22:34:00,0,0,0,0,0,0,Male,Meknes
jo1official,La 3ala9a had nass ghi lekdoub w nassbe ,1,2017-11-24 00:42:00,0,0,0,0,0,0,Male,Marrakech
